keyword,time,value,precision,partial
arthaud,2017-01-20,0.0,chenille,
arthaud,2017-01-21,0.0,chenille,
arthaud,2017-01-22,1.2122395833333335,chenille,
arthaud,2017-01-23,0.0,chenille,
arthaud,2017-01-24,0.0,chenille,
arthaud,2017-01-25,0.0,chenille,
arthaud,2017-01-26,0.0,chenille,
arthaud,2017-01-27,0.0,chenille,
arthaud,2017-01-28,0.0,chenille,
arthaud,2017-01-29,0.0,chenille,
arthaud,2017-01-30,1.1083333333333334,chenille,
arthaud,2017-01-31,0.0,chenille,
arthaud,2017-02-01,1.1083333333333334,chenille,
arthaud,2017-02-02,0.0,chenille,
arthaud,2017-02-03,0.0,chenille,
arthaud,2017-02-04,1.2815104166666667,chenille,
arthaud,2017-02-05,1.1776041666666666,chenille,
arthaud,2017-02-06,0.0,chenille,
arthaud,2017-02-07,0.0,chenille,
arthaud,2017-02-08,0.0,chenille,
arthaud,2017-02-09,1.1776041666666666,chenille,
arthaud,2017-02-10,0.0,chenille,
arthaud,2017-02-11,0.0,chenille,
arthaud,2017-02-12,0.0,chenille,
arthaud,2017-02-13,0.0,chenille,
arthaud,2017-02-14,0.0,chenille,
arthaud,2017-02-15,1.1776041666666666,chenille,
arthaud,2017-02-16,0.0,chenille,
arthaud,2017-02-17,0.0,chenille,
arthaud,2017-02-18,0.0,chenille,
arthaud,2017-02-19,0.0,chenille,
arthaud,2017-02-20,1.14296875,chenille,
arthaud,2017-02-21,0.0,chenille,
arthaud,2017-02-22,0.0,chenille,
arthaud,2017-02-23,0.0,chenille,
arthaud,2017-02-24,0.0,chenille,
arthaud,2017-02-25,0.0,chenille,
arthaud,2017-02-26,0.0,chenille,
arthaud,2017-02-27,0.0,chenille,
arthaud,2017-02-28,0.0,chenille,
arthaud,2017-03-01,0.0,chenille,
arthaud,2017-03-02,1.14296875,chenille,
arthaud,2017-03-03,1.1776041666666666,chenille,
arthaud,2017-03-04,0.0,chenille,
arthaud,2017-03-05,0.0,chenille,
arthaud,2017-03-06,1.0736979166666667,chenille,
arthaud,2017-03-07,0.0,chenille,
arthaud,2017-03-08,1.0736979166666667,chenille,
arthaud,2017-03-09,0.0,chenille,
arthaud,2017-03-10,1.2122395833333335,chenille,
arthaud,2017-03-11,0.0,chenille,
arthaud,2017-03-12,1.1776041666666666,chenille,
arthaud,2017-03-13,1.0736979166666667,chenille,
arthaud,2017-03-14,1.1776041666666666,chenille,
arthaud,2017-03-15,0.0,chenille,
arthaud,2017-03-16,0.0,chenille,
arthaud,2017-03-17,0.0,chenille,
arthaud,2017-03-18,0.0,chenille,
arthaud,2017-03-19,0.0,chenille,
arthaud,2017-03-20,1.1083333333333334,chenille,
arthaud,2017-03-21,0.0,chenille,
arthaud,2017-03-22,0.0,chenille,
arthaud,2017-03-23,1.7317708333333335,chenille,
arthaud,2017-03-24,0.0,chenille,
arthaud,2017-03-25,1.3161458333333336,chenille,
arthaud,2017-03-26,1.35078125,chenille,
arthaud,2017-03-27,1.1776041666666666,chenille,
arthaud,2017-03-28,0.0,chenille,
arthaud,2017-03-29,1.1776041666666666,chenille,
arthaud,2017-03-30,1.2468750000000002,chenille,
arthaud,2017-03-31,0.0,chenille,
arthaud,2017-04-01,1.2815104166666667,chenille,
arthaud,2017-04-02,1.2468750000000002,chenille,
arthaud,2017-04-03,1.1776041666666666,chenille,
arthaud,2017-04-04,2.355208333333333,chenille,
arthaud,2017-04-05,3.463541666666667,chenille,
arthaud,2017-04-06,1.8356770833333336,chenille,
arthaud,2017-04-07,0.0,chenille,
arthaud,2017-04-08,2.9093750000000003,chenille,
arthaud,2017-04-09,1.4546875000000001,chenille,
arthaud,2017-04-10,1.1776041666666666,chenille,
arthaud,2017-04-11,1.1776041666666666,chenille,
arthaud,2017-04-12,1.2122395833333335,chenille,
arthaud,2017-04-13,1.2122395833333335,chenille,
arthaud,2017-04-14,1.2815104166666667,chenille,
arthaud,2017-04-15,1.3854166666666667,chenille,
arthaud,2017-04-16,1.4200520833333334,chenille,
arthaud,2017-04-17,1.3161458333333336,chenille,
arthaud,2017-04-18,1.1776041666666666,chenille,
arthaud,2017-04-19,1.14296875,chenille,
arthaud,2017-04-20,1.1776041666666666,chenille,
arthaud,2017-04-21,1.2468750000000002,chenille,
arthaud,2017-04-22,1.35078125,chenille,
arthaud,2017-04-23,1.8356770833333336,chenille,
arthaud,2017-04-24,0.0,chenille,
arthaud,2017-04-25,2.2513020833333335,chenille,
arthaud,2017-04-26,1.1083333333333334,chenille,
arthaud,2017-04-27,0.0,chenille,
arthaud,2017-04-28,0.0,chenille,
arthaud,2017-04-29,0.0,chenille,
arthaud,2017-04-30,0.0,chenille,
arthaud,2017-05-01,0.0,chenille,
arthaud,2017-05-02,1.1083333333333334,chenille,
arthaud,2017-05-03,0.0,chenille,
arthaud,2017-05-04,0.0,chenille,
arthaud,2017-05-05,0.0,chenille,
arthaud,2017-05-06,0.0,chenille,
arthaud,2017-05-07,0.0,chenille,
arthaud,2017-05-08,1.1776041666666666,chenille,
arthaud,2017-05-09,0.0,chenille,
arthaud,2017-05-10,1.1083333333333334,chenille,
asselineau,2016-11-01,0,chat,
asselineau,2016-11-02,7,chat,
asselineau,2016-11-03,0,chat,
asselineau,2016-11-04,0,chat,
asselineau,2016-11-05,8,chat,
asselineau,2016-11-06,0,chat,
asselineau,2016-11-07,0,chat,
asselineau,2016-11-08,8,chat,
asselineau,2016-11-09,0,chat,
asselineau,2016-11-10,8,chat,
asselineau,2016-11-11,0,chat,
asselineau,2016-11-12,0,chat,
asselineau,2016-11-13,0,chat,
asselineau,2016-11-14,8,chat,
asselineau,2016-11-15,0,chat,
asselineau,2016-11-16,0,chat,
asselineau,2016-11-17,0,chat,
asselineau,2016-11-18,8,chat,
asselineau,2016-11-19,8,chat,
asselineau,2016-11-20,8,chat,
asselineau,2016-11-21,7,chat,
asselineau,2016-11-22,0,chat,
asselineau,2016-11-23,0,chat,
asselineau,2016-11-24,8,chat,
asselineau,2016-11-25,0,chat,
asselineau,2016-11-26,9,chat,
asselineau,2016-11-27,0,chat,
asselineau,2016-11-28,7,chat,
asselineau,2016-11-29,0,chat,
asselineau,2016-11-30,0,chat,
asselineau,2016-12-01,8,chat,
asselineau,2016-12-02,8,chat,
asselineau,2016-12-03,0,chat,
asselineau,2016-12-04,7,chat,
asselineau,2016-12-05,10,chat,
asselineau,2016-12-06,0,chat,
asselineau,2016-12-07,0,chat,
asselineau,2016-12-08,0,chat,
asselineau,2016-12-09,0,chat,
asselineau,2016-12-10,0,chat,
asselineau,2016-12-11,0,chat,
asselineau,2016-12-12,7,chat,
asselineau,2016-12-13,0,chat,
asselineau,2016-12-14,7,chat,
asselineau,2016-12-15,12,chat,
asselineau,2016-12-16,0,chat,
asselineau,2016-12-17,9,chat,
asselineau,2016-12-18,0,chat,
asselineau,2016-12-19,0,chat,
asselineau,2016-12-20,8,chat,
asselineau,2016-12-21,8,chat,
asselineau,2016-12-22,8,chat,
asselineau,2016-12-23,8,chat,
asselineau,2016-12-24,0,chat,
asselineau,2016-12-25,0,chat,
asselineau,2016-12-26,8,chat,
asselineau,2016-12-27,8,chat,
asselineau,2016-12-28,8,chat,
asselineau,2016-12-29,8,chat,
asselineau,2016-12-30,0,chat,
asselineau,2016-12-31,0,chat,
asselineau,2017-01-01,0,chat,
asselineau,2017-01-02,7,chat,
asselineau,2017-01-03,7,chat,
asselineau,2017-01-04,7,chat,
asselineau,2017-01-05,0,chat,
asselineau,2017-01-06,0,chat,
asselineau,2017-01-07,0,chat,
asselineau,2017-01-08,0,chat,
asselineau,2017-01-09,0,chat,
asselineau,2017-01-10,0,chat,
asselineau,2017-01-11,7,chat,
asselineau,2017-01-12,0,chat,
asselineau,2017-01-13,0,chat,
asselineau,2017-01-14,0,chat,
asselineau,2017-01-15,7,chat,
asselineau,2017-01-16,7,chat,
asselineau,2017-01-17,7,chat,
asselineau,2017-01-18,0,chat,
asselineau,2017-01-19,7,chat,
asselineau,2017-01-20,8,chat,
asselineau,2017-01-21,8,chat,
asselineau,2017-01-22,8,chat,
asselineau,2017-01-23,0,chat,
asselineau,2017-01-24,7,chat,
asselineau,2017-01-25,7,chat,
asselineau,2017-01-26,14,chat,
asselineau,2017-01-27,8,chat,
asselineau,2017-01-28,8,chat,
asselineau,2017-01-29,22,chat,
asselineau,2017-01-30,10,chat,
asselineau,2017-01-31,0,chat,
asselineau,2017-02-01,7,chat,
asselineau,2017-02-02,7,chat,
asselineau,2017-02-03,0,chat,
asselineau,2017-02-04,8,chat,
asselineau,2017-02-05,15,chat,
asselineau,2017-02-06,7,chat,
asselineau,2017-02-07,0,chat,
asselineau,2017-02-08,0,chat,
asselineau,2017-02-09,7,chat,
asselineau,2017-02-10,8,chat,
asselineau,2017-02-11,0,chat,
asselineau,2017-02-12,8,chat,
asselineau,2017-02-13,0,chat,
asselineau,2017-02-14,7,chat,
asselineau,2017-02-15,8,chat,
asselineau,2017-02-16,8,chat,
asselineau,2017-02-17,15,chat,
asselineau,2017-02-18,9,chat,
asselineau,2017-02-19,17,chat,
asselineau,2017-02-20,7,chat,
asselineau,2017-02-21,15,chat,
asselineau,2017-02-22,7,chat,
asselineau,2017-02-23,7,chat,
asselineau,2017-02-24,8,chat,
asselineau,2017-02-25,9,chat,
asselineau,2017-02-26,0,chat,
asselineau,2017-02-27,14,chat,
asselineau,2017-02-28,7,chat,
asselineau,2017-03-01,7,chat,
asselineau,2017-03-02,11,chat,
asselineau,2017-03-03,7,chat,
asselineau,2017-03-04,16,chat,
asselineau,2017-03-05,18,chat,
asselineau,2017-03-06,10,chat,
asselineau,2017-03-07,23,chat,
asselineau,2017-03-08,37,chat,
asselineau,2017-03-09,12,chat,
asselineau,2017-03-10,86,chat,
asselineau,2017-03-11,75,chat,
asselineau,2017-03-12,62,chat,
asselineau,2017-03-13,74,chat,
asselineau,2017-03-14,64,chat,
asselineau,2017-03-15,73,chat,
asselineau,2017-03-16,28,chat,
asselineau,2017-03-17,62,chat,
asselineau,2017-03-18,48,chat,
asselineau,2017-03-19,43,chat,
asselineau,2017-03-20,43,chat,
asselineau,2017-03-21,51,chat,
asselineau,2017-03-22,45,chat,
asselineau,2017-03-23,46,chat,
asselineau,2017-03-24,28,chat,
asselineau,2017-03-25,44,chat,
asselineau,2017-03-26,68,chat,
asselineau,2017-03-27,42,chat,
asselineau,2017-03-28,32,chat,
asselineau,2017-03-29,37,chat,
asselineau,2017-03-30,47,chat,
asselineau,2017-03-31,36,chat,
asselineau,2017-04-01,21,chat,
asselineau,2017-04-02,32,chat,
asselineau,2017-04-03,24,chat,
asselineau,2017-04-04,59,chat,
asselineau,2017-04-05,100,chat,
asselineau,2017-04-06,72,chat,
asselineau,2017-04-07,49,chat,
asselineau,2017-04-08,40,chat,
asselineau,2017-04-09,46,chat,
asselineau,2017-04-10,24,chat,
asselineau,2017-04-11,70,chat,
asselineau,2017-04-12,73,chat,
asselineau,2017-04-13,49,chat,
asselineau,2017-04-14,38,chat,
asselineau,2017-04-15,43,chat,
asselineau,2017-04-16,21,chat,
asselineau,2017-04-17,41,chat,
asselineau,2017-04-18,52,chat,
asselineau,2017-04-19,61,chat,
asselineau,2017-04-20,85,chat,
asselineau,2017-04-21,60,chat,
asselineau,2017-04-22,23,chat,
asselineau,2017-04-23,92,chat,
asselineau,2017-04-24,92,chat,
asselineau,2017-04-25,36,chat,
asselineau,2017-04-26,16,chat,
asselineau,2017-04-27,27,chat,
asselineau,2017-04-28,27,chat,
asselineau,2017-04-29,35,chat,
asselineau,2017-04-30,21,chat,
asselineau,2017-05-01,10,chat,
asselineau,2017-05-02,14,chat,
asselineau,2017-05-03,14,chat,
asselineau,2017-05-04,11,chat,
asselineau,2017-05-05,0,chat,
asselineau,2017-05-06,8,chat,
asselineau,2017-05-07,8,chat,
asselineau,2017-05-08,11,chat,
asselineau,2017-05-09,7,chat,
asselineau,2017-05-10,18,chat,
asselineau,2017-05-11,7,chat,
asselineau,2017-05-12,7,chat,
asselineau,2017-05-13,8,chat,
asselineau,2017-05-14,8,chat,
asselineau,2017-05-15,7,chat,
asselineau,2017-05-16,12,chat,
asselineau,2017-05-17,8,chat,
asselineau,2017-05-18,8,chat,
asselineau,2017-05-19,0,chat,
asselineau,2017-05-20,0,chat,
asselineau,2017-05-21,9,chat,
asselineau,2017-05-22,8,chat,
asselineau,2017-05-23,11,chat,
asselineau,2017-05-24,0,chat,
asselineau,2017-05-25,9,chat,
asselineau,2017-05-26,9,chat,
asselineau,2017-05-27,0,chat,
asselineau,2017-05-28,9,chat,
asselineau,2017-05-29,7,chat,
asselineau,2017-05-30,0,chat,
asselineau,2017-05-31,7,chat,
asselineau,2017-06-01,8,chat,
asselineau,2017-06-02,8,chat,
asselineau,2017-06-03,0,chat,
asselineau,2017-06-04,9,chat,
asselineau,2017-06-05,8,chat,
asselineau,2017-06-06,0,chat,
asselineau,2017-06-07,0,chat,
asselineau,2017-06-08,0,chat,
asselineau,2017-06-09,8,chat,
asselineau,2017-06-10,9,chat,
asselineau,2017-06-11,11,chat,
asselineau,2017-06-12,7,chat,
asselineau,2017-06-13,0,chat,
asselineau,2017-06-14,0,chat,
asselineau,2017-06-15,0,chat,
asselineau,2017-06-16,0,chat,
asselineau,2017-06-17,9,chat,
asselineau,2017-06-18,0,chat,
asselineau,2017-06-19,7,chat,
asselineau,2017-06-20,0,chat,
asselineau,2017-06-21,0,chat,
asselineau,2017-06-22,7,chat,
asselineau,2017-06-23,0,chat,
asselineau,2017-06-24,0,chat,
asselineau,2017-06-25,9,chat,
asselineau,2017-06-26,0,chat,
asselineau,2017-06-27,0,chat,
asselineau,2017-06-28,7,chat,
mélenchon,2016-11-01,2,chat,
mélenchon,2016-11-02,2,chat,
mélenchon,2016-11-03,4,chat,
mélenchon,2016-11-04,2,chat,
mélenchon,2016-11-05,4,chat,
mélenchon,2016-11-06,3,chat,
mélenchon,2016-11-07,4,chat,
mélenchon,2016-11-08,2,chat,
mélenchon,2016-11-09,3,chat,
mélenchon,2016-11-10,4,chat,
mélenchon,2016-11-11,2,chat,
mélenchon,2016-11-12,3,chat,
mélenchon,2016-11-13,3,chat,
mélenchon,2016-11-14,4,chat,
mélenchon,2016-11-15,4,chat,
mélenchon,2016-11-16,2,chat,
mélenchon,2016-11-17,4,chat,
mélenchon,2016-11-18,3,chat,
mélenchon,2016-11-19,2,chat,
mélenchon,2016-11-20,3,chat,
mélenchon,2016-11-21,6,chat,
mélenchon,2016-11-22,4,chat,
mélenchon,2016-11-23,4,chat,
mélenchon,2016-11-24,4,chat,
mélenchon,2016-11-25,3,chat,
mélenchon,2016-11-26,7,chat,
mélenchon,2016-11-27,8,chat,
mélenchon,2016-11-28,9,chat,
mélenchon,2016-11-29,3,chat,
mélenchon,2016-11-30,5,chat,
mélenchon,2016-12-01,13,chat,
mélenchon,2016-12-02,8,chat,
mélenchon,2016-12-03,5,chat,
mélenchon,2016-12-04,6,chat,
mélenchon,2016-12-05,4,chat,
mélenchon,2016-12-06,7,chat,
mélenchon,2016-12-07,4,chat,
mélenchon,2016-12-08,5,chat,
mélenchon,2016-12-09,3,chat,
mélenchon,2016-12-10,6,chat,
mélenchon,2016-12-11,6,chat,
mélenchon,2016-12-12,7,chat,
mélenchon,2016-12-13,3,chat,
mélenchon,2016-12-14,6,chat,
mélenchon,2016-12-15,6,chat,
mélenchon,2016-12-16,4,chat,
mélenchon,2016-12-17,5,chat,
mélenchon,2016-12-18,3,chat,
mélenchon,2016-12-19,4,chat,
mélenchon,2016-12-20,3,chat,
mélenchon,2016-12-21,5,chat,
mélenchon,2016-12-22,3,chat,
mélenchon,2016-12-23,3,chat,
mélenchon,2016-12-24,3,chat,
mélenchon,2016-12-25,3,chat,
mélenchon,2016-12-26,2,chat,
mélenchon,2016-12-27,3,chat,
mélenchon,2016-12-28,3,chat,
mélenchon,2016-12-29,5,chat,
mélenchon,2016-12-30,3,chat,
mélenchon,2016-12-31,4,chat,
mélenchon,2017-01-01,3,chat,
mélenchon,2017-01-02,4,chat,
mélenchon,2017-01-03,4,chat,
mélenchon,2017-01-04,5,chat,
mélenchon,2017-01-05,4,chat,
mélenchon,2017-01-06,4,chat,
mélenchon,2017-01-07,6,chat,
mélenchon,2017-01-08,5,chat,
mélenchon,2017-01-09,7,chat,
mélenchon,2017-01-10,7,chat,
mélenchon,2017-01-11,4,chat,
mélenchon,2017-01-12,8,chat,
mélenchon,2017-01-13,7,chat,
mélenchon,2017-01-14,6,chat,
mélenchon,2017-01-15,5,chat,
mélenchon,2017-01-16,8,chat,
mélenchon,2017-01-17,7,chat,
mélenchon,2017-01-18,5,chat,
mélenchon,2017-01-19,7,chat,
mélenchon,2017-01-20,5,chat,
mélenchon,2017-01-21,5,chat,
mélenchon,2017-01-22,9,chat,
mélenchon,2017-01-23,12,chat,
mélenchon,2017-01-24,7,chat,
mélenchon,2017-01-25,5,chat,
mélenchon,2017-01-26,7,chat,
mélenchon,2017-01-27,9,chat,
mélenchon,2017-01-28,5,chat,
mélenchon,2017-01-29,10,chat,
mélenchon,2017-01-30,14,chat,
mélenchon,2017-01-31,10,chat,
mélenchon,2017-02-01,11,chat,
mélenchon,2017-02-02,12,chat,
mélenchon,2017-02-03,9,chat,
mélenchon,2017-02-04,9,chat,
mélenchon,2017-02-05,26,chat,
mélenchon,2017-02-06,15,chat,
mélenchon,2017-02-07,15,chat,
mélenchon,2017-02-08,8,chat,
mélenchon,2017-02-09,11,chat,
mélenchon,2017-02-10,9,chat,
mélenchon,2017-02-11,6,chat,
mélenchon,2017-02-12,11,chat,
mélenchon,2017-02-13,7,chat,
mélenchon,2017-02-14,7,chat,
mélenchon,2017-02-15,7,chat,
mélenchon,2017-02-16,11,chat,
mélenchon,2017-02-17,11,chat,
mélenchon,2017-02-18,8,chat,
mélenchon,2017-02-19,19,chat,
mélenchon,2017-02-20,12,chat,
mélenchon,2017-02-21,8,chat,
mélenchon,2017-02-22,6,chat,
mélenchon,2017-02-23,15,chat,
mélenchon,2017-02-24,19,chat,
mélenchon,2017-02-25,8,chat,
mélenchon,2017-02-26,13,chat,
mélenchon,2017-02-27,11,chat,
mélenchon,2017-02-28,8,chat,
mélenchon,2017-03-01,7,chat,
mélenchon,2017-03-02,6,chat,
mélenchon,2017-03-03,8,chat,
mélenchon,2017-03-04,5,chat,
mélenchon,2017-03-05,7,chat,
mélenchon,2017-03-06,10,chat,
mélenchon,2017-03-07,7,chat,
mélenchon,2017-03-08,9,chat,
mélenchon,2017-03-09,5,chat,
mélenchon,2017-03-10,7,chat,
mélenchon,2017-03-11,8,chat,
mélenchon,2017-03-12,10,chat,
mélenchon,2017-03-13,7,chat,
mélenchon,2017-03-14,8,chat,
mélenchon,2017-03-15,8,chat,
mélenchon,2017-03-16,10,chat,
mélenchon,2017-03-17,11,chat,
mélenchon,2017-03-18,24,chat,
mélenchon,2017-03-19,19,chat,
mélenchon,2017-03-20,18,chat,
mélenchon,2017-03-21,35,chat,
mélenchon,2017-03-22,44,chat,
mélenchon,2017-03-23,26,chat,
mélenchon,2017-03-24,22,chat,
mélenchon,2017-03-25,21,chat,
mélenchon,2017-03-26,23,chat,
mélenchon,2017-03-27,24,chat,
mélenchon,2017-03-28,24,chat,
mélenchon,2017-03-29,29,chat,
mélenchon,2017-03-30,34,chat,
mélenchon,2017-03-31,23,chat,
mélenchon,2017-04-01,25,chat,
mélenchon,2017-04-02,27,chat,
mélenchon,2017-04-03,24,chat,
mélenchon,2017-04-04,22,chat,
mélenchon,2017-04-05,36,chat,
mélenchon,2017-04-06,29,chat,
mélenchon,2017-04-07,35,chat,
mélenchon,2017-04-08,37,chat,
mélenchon,2017-04-09,81,chat,
mélenchon,2017-04-10,52,chat,
mélenchon,2017-04-11,47,chat,
mélenchon,2017-04-12,65,chat,
mélenchon,2017-04-13,65,chat,
mélenchon,2017-04-14,57,chat,
mélenchon,2017-04-15,43,chat,
mélenchon,2017-04-16,64,chat,
mélenchon,2017-04-17,60,chat,
mélenchon,2017-04-18,58,chat,
mélenchon,2017-04-19,63,chat,
mélenchon,2017-04-20,63,chat,
mélenchon,2017-04-21,57,chat,
mélenchon,2017-04-22,37,chat,
mélenchon,2017-04-23,100,chat,
mélenchon,2017-04-24,73,chat,
mélenchon,2017-04-25,35,chat,
mélenchon,2017-04-26,27,chat,
mélenchon,2017-04-27,25,chat,
mélenchon,2017-04-28,68,chat,
mélenchon,2017-04-29,23,chat,
mélenchon,2017-04-30,21,chat,
mélenchon,2017-05-01,16,chat,
mélenchon,2017-05-02,25,chat,
mélenchon,2017-05-03,15,chat,
mélenchon,2017-05-04,14,chat,
mélenchon,2017-05-05,13,chat,
mélenchon,2017-05-06,11,chat,
mélenchon,2017-05-07,17,chat,
mélenchon,2017-05-08,19,chat,
mélenchon,2017-05-09,15,chat,
mélenchon,2017-05-10,10,chat,
mélenchon,2017-05-11,10,chat,
mélenchon,2017-05-12,7,chat,
mélenchon,2017-05-13,8,chat,
mélenchon,2017-05-14,7,chat,
mélenchon,2017-05-15,9,chat,
mélenchon,2017-05-16,10,chat,
mélenchon,2017-05-17,6,chat,
mélenchon,2017-05-18,10,chat,
mélenchon,2017-05-19,7,chat,
mélenchon,2017-05-20,5,chat,
mélenchon,2017-05-21,3,chat,
mélenchon,2017-05-22,3,chat,
mélenchon,2017-05-23,4,chat,
mélenchon,2017-05-24,7,chat,
mélenchon,2017-05-25,5,chat,
mélenchon,2017-05-26,4,chat,
mélenchon,2017-05-27,4,chat,
mélenchon,2017-05-28,5,chat,
mélenchon,2017-05-29,6,chat,
mélenchon,2017-05-30,5,chat,
mélenchon,2017-05-31,3,chat,
mélenchon,2017-06-01,6,chat,
mélenchon,2017-06-02,3,chat,
mélenchon,2017-06-03,5,chat,
mélenchon,2017-06-04,6,chat,
mélenchon,2017-06-05,7,chat,
mélenchon,2017-06-06,5,chat,
mélenchon,2017-06-07,4,chat,
mélenchon,2017-06-08,4,chat,
mélenchon,2017-06-09,4,chat,
mélenchon,2017-06-10,4,chat,
mélenchon,2017-06-11,50,chat,
mélenchon,2017-06-12,10,chat,
mélenchon,2017-06-13,6,chat,
mélenchon,2017-06-14,3,chat,
mélenchon,2017-06-15,4,chat,
mélenchon,2017-06-16,4,chat,
mélenchon,2017-06-17,2,chat,
mélenchon,2017-06-18,34,chat,
mélenchon,2017-06-19,9,chat,
mélenchon,2017-06-20,6,chat,
mélenchon,2017-06-21,7,chat,
mélenchon,2017-06-22,4,chat,
mélenchon,2017-06-23,3,chat,
mélenchon,2017-06-24,5,chat,
mélenchon,2017-06-25,3,chat,
mélenchon,2017-06-26,5,chat,
mélenchon,2017-06-27,6,chat,
mélenchon,2017-06-28,4,chat,
mélenchon,2017-06-29,3,chat,
mélenchon,2017-06-30,3,chat,
mélenchon,2017-07-01,2,chat,
hamon,2016-11-01,0,chat,
hamon,2016-11-02,0,chat,
hamon,2016-11-03,0,chat,
hamon,2016-11-04,0,chat,
hamon,2016-11-05,0,chat,
hamon,2016-11-06,1,chat,
hamon,2016-11-07,0,chat,
hamon,2016-11-08,2,chat,
hamon,2016-11-09,1,chat,
hamon,2016-11-10,0,chat,
hamon,2016-11-11,0,chat,
hamon,2016-11-12,0,chat,
hamon,2016-11-13,0,chat,
hamon,2016-11-14,1,chat,
hamon,2016-11-15,1,chat,
hamon,2016-11-16,1,chat,
hamon,2016-11-17,1,chat,
hamon,2016-11-18,0,chat,
hamon,2016-11-19,2,chat,
hamon,2016-11-20,0,chat,
hamon,2016-11-21,1,chat,
hamon,2016-11-22,1,chat,
hamon,2016-11-23,1,chat,
hamon,2016-11-24,2,chat,
hamon,2016-11-25,1,chat,
hamon,2016-11-26,0,chat,
hamon,2016-11-27,0,chat,
hamon,2016-11-28,1,chat,
hamon,2016-11-29,1,chat,
hamon,2016-11-30,2,chat,
hamon,2016-12-01,0,chat,
hamon,2016-12-02,1,chat,
hamon,2016-12-03,0,chat,
hamon,2016-12-04,1,chat,
hamon,2016-12-05,1,chat,
hamon,2016-12-06,1,chat,
hamon,2016-12-07,1,chat,
hamon,2016-12-08,3,chat,
hamon,2016-12-09,12,chat,
hamon,2016-12-10,1,chat,
hamon,2016-12-11,1,chat,
hamon,2016-12-12,2,chat,
hamon,2016-12-13,1,chat,
hamon,2016-12-14,2,chat,
hamon,2016-12-15,4,chat,
hamon,2016-12-16,2,chat,
hamon,2016-12-17,2,chat,
hamon,2016-12-18,1,chat,
hamon,2016-12-19,3,chat,
hamon,2016-12-20,2,chat,
hamon,2016-12-21,1,chat,
hamon,2016-12-22,3,chat,
hamon,2016-12-23,1,chat,
hamon,2016-12-24,2,chat,
hamon,2016-12-25,2,chat,
hamon,2016-12-26,2,chat,
hamon,2016-12-27,2,chat,
hamon,2016-12-28,3,chat,
hamon,2016-12-29,1,chat,
hamon,2016-12-30,1,chat,
hamon,2016-12-31,2,chat,
hamon,2017-01-01,2,chat,
hamon,2017-01-02,5,chat,
hamon,2017-01-03,3,chat,
hamon,2017-01-04,7,chat,
hamon,2017-01-05,5,chat,
hamon,2017-01-06,3,chat,
hamon,2017-01-07,2,chat,
hamon,2017-01-08,3,chat,
hamon,2017-01-09,5,chat,
hamon,2017-01-10,11,chat,
hamon,2017-01-11,8,chat,
hamon,2017-01-12,20,chat,
hamon,2017-01-13,38,chat,
hamon,2017-01-14,16,chat,
hamon,2017-01-15,4,chat,
hamon,2017-01-16,6,chat,
hamon,2017-01-17,4,chat,
hamon,2017-01-18,6,chat,
hamon,2017-01-19,9,chat,
hamon,2017-01-20,37,chat,
hamon,2017-01-21,18,chat,
hamon,2017-01-22,86,chat,
hamon,2017-01-23,100,chat,
hamon,2017-01-24,71,chat,
hamon,2017-01-25,59,chat,
hamon,2017-01-26,71,chat,
hamon,2017-01-27,42,chat,
hamon,2017-01-28,35,chat,
hamon,2017-01-29,93,chat,
hamon,2017-01-30,87,chat,
hamon,2017-01-31,44,chat,
hamon,2017-02-01,19,chat,
hamon,2017-02-02,28,chat,
hamon,2017-02-03,24,chat,
hamon,2017-02-04,13,chat,
hamon,2017-02-05,21,chat,
hamon,2017-02-06,19,chat,
hamon,2017-02-07,21,chat,
hamon,2017-02-08,26,chat,
hamon,2017-02-09,41,chat,
hamon,2017-02-10,27,chat,
hamon,2017-02-11,29,chat,
hamon,2017-02-12,24,chat,
hamon,2017-02-13,22,chat,
hamon,2017-02-14,17,chat,
hamon,2017-02-15,10,chat,
hamon,2017-02-16,27,chat,
hamon,2017-02-17,29,chat,
hamon,2017-02-18,27,chat,
hamon,2017-02-19,28,chat,
hamon,2017-02-20,51,chat,
hamon,2017-02-21,9,chat,
hamon,2017-02-22,7,chat,
hamon,2017-02-23,7,chat,
hamon,2017-02-24,9,chat,
hamon,2017-02-25,7,chat,
hamon,2017-02-26,12,chat,
hamon,2017-02-27,9,chat,
hamon,2017-02-28,8,chat,
hamon,2017-03-01,14,chat,
hamon,2017-03-02,9,chat,
hamon,2017-03-03,10,chat,
hamon,2017-03-04,7,chat,
hamon,2017-03-05,12,chat,
hamon,2017-03-06,9,chat,
hamon,2017-03-07,9,chat,
hamon,2017-03-08,10,chat,
hamon,2017-03-09,11,chat,
hamon,2017-03-10,16,chat,
hamon,2017-03-11,5,chat,
hamon,2017-03-12,6,chat,
hamon,2017-03-13,8,chat,
hamon,2017-03-14,7,chat,
hamon,2017-03-15,7,chat,
hamon,2017-03-16,11,chat,
hamon,2017-03-17,6,chat,
hamon,2017-03-18,6,chat,
hamon,2017-03-19,16,chat,
hamon,2017-03-20,14,chat,
hamon,2017-03-21,13,chat,
hamon,2017-03-22,9,chat,
hamon,2017-03-23,14,chat,
hamon,2017-03-24,8,chat,
hamon,2017-03-25,7,chat,
hamon,2017-03-26,10,chat,
